,A,B,C,label
378,4759.76937367763,529.7063430482574,-140.02706268827933,1148484.8127181856
379,1244.892539274961,1882.960132397929,-131.25727052330177,8077.370594437695
380,-948.2496975065031,-580.8244498331197,-159.3028986349437,-685.0600028510534
381,-1130.4674766107983,313.43277942753735,-60.36097142879821,-869.9626433636073
382,-610.008979849196,760.7581784952433,-264.87958513767046,-120.17927014891195
383,-1366.9412498687504,-45.80938650057982,-130.68190588485484,-2484.3826658223825
384,-2931.624889750662,1300.3211874460874,-148.92378809908965,-105062.96526691628
385,-2515.666168665825,-198.92052564728095,-173.22903920374253,-51979.70184745341
386,-1636.0667938634995,1522.0562588524992,-203.65440326073718,-9146.34114232072
387,-3250.912909378682,850.2041324742855,-160.20205143847065,-170386.46279566138
388,-2909.578761887783,-141.29304990104401,-209.5580030927457,-106562.03458942416
389,284.85477563435757,1062.6823158453517,-98.39402056810212,112.55437449757916
390,177.77900835486759,601.0714705100452,-144.95051932178689,6.602129937702374
391,1908.4218501408518,152.32108826561605,-124.9761475630163,11292.181627434189
392,2176.9474571731357,-899.9223706505181,-69.26254617464399,21921.72837644745
393,3017.1605294469446,665.7217062970957,-73.98553003530846,124655.54386257372
394,856.3588537874832,585.7044309893924,-271.8897997050607,234.4837181261283
395,-11.457792732260401,26.804766620237103,-140.64161461883054,-0.015439193768840311
396,3836.7925656392867,-281.6300760887218,-35.71709935964587,376501.11260273366
397,-2763.9052339944574,-315.9342827362632,-211.0294634210403,-85257.82935756315
398,-2727.5358938196546,630.3768229941719,-108.83030899943907,-70255.20273018231
399,130.88530241099497,-108.98603713874388,-254.0755768742467,-0.19331676607328857
400,4646.33130868746,1204.082912700462,-96.50923667701852,1108824.7716429485
401,-3021.12900103656,-405.9835801823847,-349.3254134589715,-140289.7458380583
402,-2868.0371623008755,2220.7929846506536,-185.3663924599654,-120595.9632950384
403,-207.85550098074833,-152.21157837391354,-110.49285681750172,-0.6910730255490957
404,-4409.872392075399,320.7527313018836,-124.59052652289654,-784148.3653507067
405,1100.091277918851,-968.7971117572165,-32.02599218385073,1074.0602566675807
406,4484.479597765715,298.5422767775283,-45.40132427340451,855468.5488969514
407,-620.7952520394581,-2047.9272102392197,-178.6236206005258,-4810.990884153223
408,-1143.77107672366,1199.385765828244,-112.3828845495604,-1794.5177393088318
409,-1954.9898916069885,-14.018777182212318,-48.21332940178816,-13683.191196381771
410,-2378.3903962043846,449.95711999112416,-153.90153364718705,-36325.04536024031
411,1595.6682272676092,-48.69855412395884,-75.59702048321628,4549.448896843877
412,1770.704756014048,-464.7982061793524,-95.92421753525184,7431.249824459437
413,4831.15217576299,180.3268517519217,-143.91323581126835,1202726.9567655013
414,3498.7813006740553,549.6899308333149,-365.7611798024737,230631.73042379922
415,3506.583724351571,589.0906228542109,7.950800738415126,265120.34482244414
416,-1044.2300465014384,2.401594779318458,-162.5701194186701,-677.7139798599128
417,-49.46684889310686,-643.0599644188782,-87.59701604648617,-6.832915458418728
418,731.2889052778092,-371.868785932175,-86.10260319150976,90.63238985531959
419,20.724227884444808,387.2011312412376,-111.85824975946872,0.21966769309006287
420,-988.3599951798606,-167.608697282822,-97.32844066313258,-525.7339836911553
421,1076.0109314778974,238.91699257954437,-140.56237101243084,634.041000353108
422,4092.457457077952,1574.5462899952436,-157.50121021851973,626926.868907076
423,1342.0268215332724,1770.3831023921718,-63.47623089572757,8779.588992978537
424,2753.345296476713,369.54926217679963,-160.26096077204073,72721.97703343758
425,-2262.623647327336,1175.813445525303,-156.90577266078398,-30153.75348612084
426,-1610.7066888032184,606.464332073382,-177.9605467753083,-5419.58639546676
427,-1543.2138947309493,960.8211708390645,-93.71497754039575,-4717.090933578692
428,2686.365183926625,918.7255294991057,-37.54630132623211,76306.11677281163
429,3343.4906057193125,1557.862877239233,-129.73089894760435,244022.1771253633
430,1457.9784408908422,-429.215370284983,-401.92610588141395,2236.056641297752
431,679.8896592279099,-444.7630753201581,-180.0271920503455,60.84945995697024
432,-659.2154408986079,82.63929658503898,-121.83042707111215,-67.17413501410734
433,-551.6702299528567,770.2454187434881,-70.39950093680262,-85.60490570506116
434,-1356.75703040708,32.07352055378462,-144.786303345731,-2369.9146910922677
435,903.6980261791716,-17.39487498590819,-198.3562488167213,219.0473693748921
436,-2018.1142889938733,-136.19615902279918,-122.37320540239162,-17034.81807419315
437,-1459.3545877862673,937.6403501174478,-163.21792271866647,-3750.7589771747553
438,-162.7152208953367,46.23217688591154,-108.07364901667724,-0.10191337127126125
439,2964.6133090968783,757.0794008796173,-172.75173853725843,111874.67147404957
440,-368.20686452189153,-806.4541323632452,-129.17838839892093,-89.13834034370791
441,-3689.6716508655654,299.37744021302944,-183.64754608732812,-327754.47814048675
442,4368.07438120259,-329.8935047895851,-159.383475259525,700191.9998822621
443,-1484.3385200767293,-515.9308072801317,-131.14851897878205,-4472.389743939254
444,2816.3684636393746,685.9582455298516,-256.6455086489286,82647.01424102647
445,-569.0326417111473,447.59494686705546,-163.22131077249037,-42.72268572549574
446,-310.1043798701695,653.1655131879434,-141.7241315380375,-16.938221083819496
447,2943.50561753407,-145.89976962902398,-100.6460094748692,98071.59440579264
448,-3337.529628575364,1266.525690847856,-257.840408898717,-201614.4040836066
449,-3765.8480465389257,234.44359899516652,-225.17123492498163,-368344.8041251335
450,-7175.129880324578,67.08639541126792,-129.47109958360872,-9003109.606009921
451,-2131.01123652866,839.027105032758,-216.39436141754874,-21888.53617474801
452,-2781.0026001397864,117.10735313833871,-9.40002571116375,-76862.74457761539
453,2594.8715485242533,354.4852197259628,-224.55512554846655,52390.531773906434
454,-63.968304753623755,562.8208796578805,-96.34149006155391,-1.0762683372022985
455,-1808.5063410728403,-402.92356993655096,-152.9715403433235,-10955.581352260064
456,1826.3739268881438,385.9078157115843,-100.3177544447311,9727.549261115128
457,-1481.033932827042,-838.0528843832183,-73.29786110518076,-5150.074837497657
458,165.86938927860632,1323.5098796348668,-178.44045079080647,160.46196296245006
459,3959.1789354382117,-21.0679223838776,-173.11763594524444,432322.7491947964
460,2756.8300060605975,338.11776726339815,-204.0275977049278,71526.15430653693
461,310.4512436842599,1191.4567674309665,-193.65340201343912,180.68864721891853
462,36.812563995125046,92.92546300320925,-152.89189758174288,-0.012988022859653964
463,550.7502208105931,-228.49870502983651,-177.81361738152083,16.85954319390124
464,2360.5490623514333,719.539348083439,-104.63410872327573,37545.911041213825
465,-480.6237962221984,204.66146033224817,-37.687304209985214,-12.650527208178314
466,4056.838618981357,722.2648914276483,-224.487612478197,516939.8990137066
467,1669.077277540576,686.2492680464541,-107.74160443883841,6989.261768589041
468,-1935.8485044430158,122.54953824289518,-214.17736176990422,-13894.390415438416
469,981.439586998755,1136.9219661218438,-203.51380423650858,1146.996876760876
470,906.084510885733,1030.3255346083884,-79.38714564368765,848.1614014556575
471,4355.56060424451,-527.6040147777827,-194.2848253545311,679315.5650124782
472,-5814.220310587575,238.09168537457492,-116.73038754824194,-3123598.4130704515
473,-4346.425505450976,-283.1675206956694,-235.43003555283096,-783227.6772528122
474,91.18266736928746,-817.2238339182602,-54.57132136351166,1.453588611167373
475,-3950.877739533663,1309.6365157046755,-40.62756969848682,-439089.66584694094
476,3031.5911427738647,-742.7485117154948,-176.3176962566097,108804.45933169103
477,-1511.8566202499983,356.34724157471953,-106.60087384497135,-3778.0373720445564
478,66.60131760398329,-518.8959815927813,-45.71309006674258,0.2068366318241255
479,-478.5363326987066,722.9857621330661,-202.46588768832103,-55.295886044092754
480,-1343.8191742314807,571.2184076539017,-92.60559461653354,-2144.330261647979
481,-3761.6113053585223,1500.629295341023,-82.72213903089907,-351983.4358645416
482,-896.8305090916726,1338.371631942407,-211.30287373863217,-1190.8183471411628
483,3143.5090634611383,182.86280361849936,-273.38974937705757,132670.0191156925
484,2428.283543539696,594.2818561163931,-108.44938493852484,41667.97303097431
485,510.3508867914039,855.274919500267,-165.87864494474198,106.45826983373576
486,1718.5939729720067,-442.6747024561472,-200.81470597878624,6018.623728219192
487,2374.3725665914594,1307.115598289715,-155.60810681318426,46147.274473872494
488,-2756.748008577539,-1123.9074380655427,-154.02256056710178,-99688.80728231304
489,-654.787236023033,-83.40491555168904,-48.8833575184005,-63.89666058739904
490,-315.7820189698559,1821.2190339148178,-185.76002142623912,-678.886524375919
491,-8298.812101892627,72.95995962954711,-119.28218808290654,-18567654.221411873
492,800.5276795849459,-38.09116479248189,-177.7137977346582,118.55602367862357
493,2529.045504276947,-733.4529779005073,-160.7023922741619,43888.62597901214
494,2452.848230673596,1212.2553026417595,-120.36889686552112,52510.751655328335
495,-2888.892998058686,301.6915283977325,-62.494992432458304,-93359.3031441598
496,7931.1498427377055,599.8258605066361,-148.73622738468154,14714626.027914232
497,-854.6852204166753,-242.4409686433537,-151.4190078726587,-300.2315815180327
498,1906.7994732009754,-341.1121674127005,-200.48197588513273,10221.945725532789
499,95.91699421063826,1132.181602193306,-174.96619546981245,53.860812292461254
500,-4564.869877685126,-209.38455194672713,-32.64660101699724,-945062.8390281543
501,-1093.859661444744,728.0752991689524,-119.03396200050541,-902.0849038559959
502,2700.1107238012332,-124.53804928857687,-86.352403219941,63895.35773408807
503,-3174.779613362433,865.4266728218015,-145.67066270302604,-150938.81134776937
504,-3564.1591827374587,-394.35623180980804,-69.40757153604001,-285265.68591217266
505,-1433.7154434602319,257.48081037685756,-178.70614791483078,-3057.6584172702806
506,-3290.325459523386,-982.1400733379919,-99.57444935416268,-215228.80812656597
507,-3088.4337389215193,-149.07003573301574,-96.78126646441142,-137567.5825199218
508,-1010.9395131257563,874.6531740933125,-171.60710163724787,-774.840746767678
509,-382.4646907461003,-979.2063213150379,-203.96463321818834,-214.66680746611567
510,-2873.8899935642,248.81246763203313,-133.51478289160585,-93541.48977608485
511,997.08308041002,-588.7708287161759,-141.46934876077052,441.08566572289845
512,-1767.451802439476,1183.9523015052946,-116.16972195262238,-9687.555829708635
513,1826.4515474759953,1143.693149862896,-234.8689649386178,12405.46314264814
514,-1206.8930942962454,614.8620862762855,-113.35430637907689,-1319.687434488594
515,-4739.774451072444,279.1880921542379,-66.36090821492529,-1112565.6765581686
516,-4059.491962380651,-629.0895232566123,-126.24044787910829,-565655.7082332785
517,-3406.1445417306463,-850.7943068496777,-210.1378190589681,-257166.43564027874
518,-2349.3598191214446,434.73049543554976,-179.0682804072876,-34539.11731910341
519,2870.726499989217,-218.40754245734075,-161.96106582649526,84098.67838402514
520,-3526.320588430066,446.0500159165248,-132.86481453144597,-255922.87328598104
521,2644.9784324222396,-275.50052974334574,-146.41337100869234,55631.19077903936
522,2223.9562283564887,551.3213274510383,-90.54203588416127,27025.8090336113
523,3286.946029694263,685.7103068885609,-134.38507615547942,186435.72261041065
524,-1253.2389199901688,1412.4783174860509,-200.6154379863707,-3301.7416897460766
525,5860.793799491054,1306.36820691051,-147.7353934596969,3448840.2025306835
526,218.23185001364124,-43.686595440559245,-192.2300788078101,0.024420509767628704
527,-2239.111194301153,172.30504164065644,-49.56389462375546,-26277.791894727718
528,-996.9717257398904,999.9694177023724,-172.4651618267228,-872.4737688446897
529,6481.935078580174,-510.3456569850007,-142.0070956301738,5110263.012795176
530,875.0865663551583,224.63243761633092,-172.53358183192228,211.20500445952695
531,963.8395575514127,432.949461648004,-145.5462829523793,414.04130036889933
532,1708.0160180646303,1091.4698704120003,-195.34061628003718,9176.648475113592
533,7738.400772957165,971.6640998181192,-208.28484148431198,13161798.838082617
534,-4785.181001300359,145.89358512196182,-104.40416502165289,-1184972.1747330334
535,-722.8049716627162,-1156.0490697832922,-145.96361203902444,-868.8224782039194
536,-10.786150716282563,34.517162488061814,-152.92820720049903,-0.023061177976742005
537,-195.6113998728237,587.7547020240052,-85.24168099018496,-5.745142352032206
538,-359.1889803577846,1249.2935910959518,-66.89898263320727,-194.18426857718035
539,2426.5459759653468,361.77043928846535,-181.19423605929703,38186.93200050766
540,2150.8998121940263,1456.9441785497531,-155.7396034811267,32167.955150889433
541,-284.6492566038643,-106.81733106846934,-221.06359876521333,-3.271173111530055
542,-4531.022709185685,812.2187516415004,-295.2430223053451,-912873.7325749387
543,-1392.4635559193844,411.1439062405216,-89.20211006369607,-2492.0794575928535
544,-1263.2860015887127,679.5355126607872,-45.752639139234105,-1611.356721596134
545,-4025.503844701184,-480.3886029961253,-131.35066701079933,-534003.9008851624
546,4765.996392861759,245.8684047585234,-242.05049880272895,1103787.3579870895
547,-1396.4248471495205,-807.8396292260466,-205.6907253945867,-4435.868044337322
548,-6433.79396212218,-646.3517333704137,-170.6539079525156,-5485292.603584351
549,-2038.9530571326295,1116.4726075729186,-252.20816190502106,-18920.852471244747
550,-54.0985996468968,827.1198732834557,-90.78335753886552,-2.49754088176632
551,3368.4988149852443,-408.70121096964147,-25.92165096721746,194955.35023898433
552,1396.940063633705,182.21033225220728,-166.38853027486374,2275.0645571756068
553,-1805.3686804193458,-619.8014126510478,-185.27216063369133,-12074.798216379024
554,3935.721275649885,-140.82302932553955,-196.61839738808555,413640.941717711
555,-2903.1986401517165,-190.91015320546967,-183.88693983968943,-105180.12699094432
556,632.6481811968205,144.54315705145902,-235.9132822217299,32.240595914382965
557,4153.984531312264,-146.1971764210992,-91.08929163420612,557901.3756523696
